experiment,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
01.00-resazurin-20260415-36C,corrected_fc,metabolic_scope,3,20,9.425342250299606,5.8659164319297865,1.311658789212802,10.21535886013817,9.517875248087458
01.00-resazurin-20260415-36C,corrected_fc,metabolic_scope,5,20,7.655726309294149,4.669114008955808,1.044045631872175,6.781425737503392,6.535157566152065
01.00-resazurin-20260415-36C,corrected_fc,metabolic_scope,6,3,4.461774937990896,2.7018650929179104,1.559922538710209,5.814898050446713,2.4345160427139767
01.00-resazurin-20260415-36C,corrected_fc,metabolic_scope,7,13,9.73041859148312,7.630818666950472,2.1164083059582843,11.886413992649167,11.906535308883312
01.00-resazurin-20260415-36C,corrected_fc,metabolic_scope,8,10,12.234540539839028,6.573840029831972,2.078830746785828,10.243972697278853,8.72505632524891
01.00-resazurin-20260415-36C,corrected_fc,metabolic_scope,9,20,6.864840714763143,7.245898434346923,1.6202321457259017,2.669466857920081,11.465269267121277
01.00-resazurin-20260415-36C,corrected_fc,min_slope,1,20,0.4332800692220845,0.6299916546786751,0.1408704165119091,0.32724346239152236,0.36556387890247155
01.00-resazurin-20260415-36C,corrected_fc,min_slope,10,10,0.13954259702911748,0.3846470326959967,0.12163607185446065,-0.026758232463857057,0.5565297559154482
01.00-resazurin-20260415-36C,corrected_fc,min_slope,2,10,0.27955530125360967,0.4245992632642614,0.1342700764744526,0.17337738236059208,0.20298522380064138
01.00-resazurin-20260415-36C,corrected_fc,min_slope,3,20,0.7674542756072008,0.7122734425408733,0.1592691836089183,0.4338239425711602,1.054168559878316
01.00-resazurin-20260415-36C,corrected_fc,min_slope,5,20,0.3663075413841407,0.5712424729794193,0.12773370012170684,0.18733722333049102,0.24658222072548797
01.00-resazurin-20260415-36C,corrected_fc,min_slope,6,3,0.208095910036321,0.34956594674082325,0.2018219934503407,0.35972463293354906,0.32396434821631964
01.00-resazurin-20260415-36C,corrected_fc,min_slope,7,13,0.4991389252953177,0.6771505554167826,0.1878077729818561,0.3040074239208115,0.4739409921378802
01.00-resazurin-20260415-36C,corrected_fc,min_slope,8,10,0.5799017537218405,0.7858176740710043,0.24849736756802135,0.2607036559775756,0.27918188714459125
01.00-resazurin-20260415-36C,corrected_fc,min_slope,9,20,0.3459202166423784,0.7020535572279472,0.15698394778072286,0.1754673281948535,0.23958179015968423
01.00-resazurin-20260415-36C,corrected_fc,peak_value,1,20,8.743327038728335,7.205441963938272,1.6111858039295563,5.912098613909347,13.73039612220948
01.00-resazurin-20260415-36C,corrected_fc,peak_value,10,10,5.445615355976427,5.1423006348835925,1.6261382419562058,3.314922875991158,9.10704171002819
01.00-resazurin-20260415-36C,corrected_fc,peak_value,2,10,9.796161291841676,5.593991121169031,1.7689753153653092,9.853398709472364,7.958826370290758
01.00-resazurin-20260415-36C,corrected_fc,peak_value,3,20,9.409483219462603,5.881341557519206,1.3151079521507434,10.17571128304566,9.517543203735176
01.00-resazurin-20260415-36C,corrected_fc,peak_value,5,20,7.616078732201638,4.669114008955808,1.044045631872175,6.741778160410881,6.535157566152065
01.00-resazurin-20260415-36C,corrected_fc,peak_value,6,3,4.501422515083407,2.7018650929179104,1.559922538710209,5.854545627539224,2.4345160427139767
