experiment,trace_id,family_id_group,treatment_group,round_group,cup_id_group,sample_id_group,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
01.00-resazurin-20260415-36C,110,1,NA,NA,NA,110,corrected_fc,-0.0396475770925111,3.414616514175985,3.414616514175985,-0.0396475770925111,7,1,9.871930419066983,1.1440009036484806,8.727929515418502,7.5839286117700215,7.629302990568572,0.5538687450581725,0.7849858804924881,2.5,0.35392296396701695,4,4,3.454264091268496,3.454264091268496,0,0,1,0.9378934152043779,monotonic_increase,5
01.00-resazurin-20260415-36C,111,3,NA,NA,NA,111,corrected_fc,-0.0396475770925111,13.641356440915914,13.641356440915914,-0.0396475770925111,7,1,51.85068499782156,7.809788449436027,44.04089654838553,36.231108098949505,5.639192000337203,3.8666892578786864,4.1780994336060395,2.5,1.2220784721886044,6,4,13.681004018008425,13.681004018008425,0,0,1,0.7532883450894459,monotonic_increase,5
01.00-resazurin-20260415-36C,112,1,NA,NA,NA,112,corrected_fc,-0.0396475770925111,0.5565986061580774,0.7487867981260052,-0.0396475770925111,5,1,3.0501660723026363,0.3861519007994778,2.6640141715031582,2.2778622707036806,6.898876234941897,0.1407022818917092,0.5087872642938724,2.5,-0.0960940959839639,6,4,0.7884343752185163,0.5962461832505885,0.1921881919679278,0.24375927535460692,0.7433338936411289,0.8696272212777517,rise_then_depress,5
01.00-resazurin-20260415-36C,113,5,NA,NA,NA,113,corrected_fc,-0.0396475770925111,0.4002751726140137,0.7167451371445162,-0.0396475770925111,5,1,2.2685507996415186,0.19758403493934848,2.0709667647021703,1.8733827297628218,10.481447882861012,0.1384547416785531,0.23977190967269604,4,-0.15823498226525123,6,6,0.7563927142370273,0.4399227497065248,0.31646996453050247,0.4183937240190441,0.5584623485674335,1.0344332850675997,rise_then_depress,5
01.00-resazurin-20260415-36C,114,1,NA,NA,NA,114,corrected_fc,-0.0396475770925111,1.2823778325173505,1.5927082800985315,-0.0396475770925111,5,1,5.93417980927461,0.7765983216983349,5.157581487576275,4.38098316587794,6.641247274778052,0.4911761399061705,0.4911761399061705,1.5,-0.1551652237905905,6,6,1.6323558571910426,1.3220254096098616,0.310330447581181,0.19011200665227343,0.8051555005653749,0.8195562086989732,rise_then_depress,5
01.00-resazurin-20260415-36C,115,3,NA,NA,NA,115,corrected_fc,0.03964757709251099,8.984710579441497,8.984710579441497,0.03964757709251099,7,1,23.905416926205824,2.559490877980322,21.345926048225504,18.78643517024518,8.339910968961702,1.093506893109892,2.105307732140579,6,0.9805349383485056,4,6,8.945063002348986,8.945063002348986,0,0,1,0.9936459943385734,monotonic_increase,5
01.00-resazurin-20260415-36C,116,9,NA,NA,NA,116,corrected_fc,-0.0396475770925111,1.591621134996861,1.591621134996861,-0.0396475770925111,7,1,5.050131017055567,0.5121661659480187,4.5379648511075485,4.02579868515953,8.860337040631693,0.29696922526112624,0.32458346953918327,4,0.19655879163358814,6,6,1.631268712089372,1.631268712089372,0,0,1,0.9451676960176455,monotonic_increase,5
01.00-resazurin-20260415-36C,117,1,NA,NA,NA,117,corrected_fc,-0.0396475770925111,3.8345016329063695,3.8345016329063695,-0.0396475770925111,7,1,13.71271326978055,2.0142525765329484,11.6984606932476,9.684208116714652,5.8078419903941185,1.0798709953098453,1.0798709953098453,1.5,0.44818752479881163,6,4,3.8741492099988806,3.8741492099988806,0,0,1,0.7817240485581163,monotonic_increase,5
01.00-resazurin-20260415-36C,118,9,NA,NA,NA,118,corrected_fc,-0.0396475770925111,3.3575264380657366,3.3575264380657366,-0.0396475770925111,7,1,8.949570262412877,0.8820826297993711,8.067487632613506,7.185405002814135,9.145954539937431,0.434486494263818,0.7548066709830857,6,0.4168890468754628,4,6,3.3971740151582477,3.3971740151582477,0,0,1,1.0222913859332834,monotonic_increase,5
01.00-resazurin-20260415-36C,119,1,NA,NA,NA,119,corrected_fc,0.03964757709251099,1.512961907229852,1.512961907229852,0.03964757709251099,7,1,5.655832599118943,0.953745011661052,4.702087587457891,3.7483425757968387,4.930130726732387,0.5423145892718321,0.5423145892718321,1.5,0.12195594713656388,2.5,2.5,1.4733143301373408,1.4733143301373408,0,0,1,0.7085328036643775,monotonic_increase,5
