experiment,value_metric,feature,n,n_family,f_statistic,p_value,kruskal_p_value,eta_sq,omega_sq,max_abs_pairwise_d,p_adj_bh,rank_within_metric,rank_score
01.00-resazurin-20260624-mgig-33C,corrected_fc,inflection_time,162,9,1.0897435897435908,0.3732816227269816,0.3700726052129163,0.0539083557951483,0.004412228175228542,0.7002746713858887,0.8068693267210515,1,10
01.00-resazurin-20260624-mgig-33C,corrected_fc,initial_slope,162,9,1.0550511331422359,0.3976911358914695,0.3273741261271363,0.05228188601611109,0.002711203866528581,0.6461734439008369,0.8068693267210515,1,11
01.00-resazurin-20260624-mgig-33C,corrected_fc,time_to_trough,162,9,1.0000000000000013,0.43843839675264423,0.4334701203667703,0.04968944099378888,6.245004513516503e-17,0.7071067811865472,0.8068693267210515,1,12
01.00-resazurin-20260624-mgig-33C,corrected_fc,auc_early,162,9,0.9978073028452622,0.44011054184784626,0.28712496361227324,0.049585889673762235,0,0.6686519494187438,0.8068693267210515,1,13
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,late_early_auc_ratio,162,9,0.6030799746828012,0.7742661183854754,0.2295597594306362,0.030569623372205423,0,0.6044064814683116,0.8111359335466886,21,26
01.00-resazurin-20260624-mgig-33C,corrected_fc,vmax,162,9,0.9398759453614808,0.48556012333945586,0.3635139744291946,0.04684185179718281,0,0.6247239543291422,0.821717131805233,13,15
01.00-resazurin-20260624-mgig-33C,corrected_fc,auc_total,162,9,0.8353891415294467,0.5727966708724519,0.42603839385775777,0.04185234744704159,0,0.6128449257648482,0.9001090542281387,14,17
01.00-resazurin-20260624-mgig-33C,corrected_fc,time_to_min_slope,162,9,0.7476851851851823,0.6492944842062356,0.7490546009533505,0.03762376237623749,0,0.7097208632298357,0.9461732625008177,15,19
01.00-resazurin-20260624-mgig-33C,corrected_fc,auc_late,162,9,0.633634602984601,0.7485713466224928,0.586876072338752,0.03206874441055196,0,0.5259205104064453,0.9461732625008177,15,20
01.00-resazurin-20260624-mgig-33C,corrected_fc,late_early_auc_ratio,162,9,0.6030799746828015,0.7742661183854755,0.2295597594306362,0.03056962337220544,0,0.6044064814683114,0.9461732625008177,15,21
01.00-resazurin-20260624-mgig-33C,corrected_fc,metabolic_scope,162,9,0.43501427518309516,0.89855921669267,0.7366024501233972,0.02223997738769662,0,0.37250296498390356,0.9461732625008177,15,22
01.00-resazurin-20260624-mgig-33C,corrected_fc,peak_value,162,9,0.43317590926401434,0.8996972899007278,0.7109298272721167,0.022148073075609995,0,0.3717150347785049,0.9461732625008177,15,23
01.00-resazurin-20260624-mgig-33C,corrected_fc,final_delta,162,9,0.42934833430037167,0.9020479714287882,0.7318286256634987,0.021956667998352563,0,0.37226570757532357,0.9461732625008177,15,24
01.00-resazurin-20260624-mgig-33C,corrected_fc,final_value,162,9,0.4275140676563031,0.9031653869325986,0.7094464275844923,0.021864915487440836,0,0.3714696576306808,0.9461732625008177,15,25
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,trough_value,162,9,0.03143639697951152,0.9999898731476444,0.9999411726370636,0.0016410357504941914,0,0.12558791256382318,0.9999898731476444,22,28
01.00-resazurin-20260624-mgig-33C,corrected_fc,trough_value,162,9,2.947078556165893e-4,0.9999999999999132,0.999999999706096,1.5409323627077994e-5,0,0.012138942614918852,0.9999999999999132,22,27
