experiment,value_metric,feature,contrast,estimate,SE,df,t.ratio,p.value
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,7-1,-0.041161396141043805,NA,NA,NA,0.8626283190524413
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,8-1,-0.05055038042904214,NA,NA,NA,0.6719738557719106
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-1,-0.023641239793210755,NA,NA,NA,0.9949022157937792
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-1,-0.028025672880791608,NA,NA,NA,0.9843577766682304
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,3-10,-0.007698171595371228,NA,NA,NA,0.9999988812829196
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,5-10,-0.07435988394396825,NA,NA,NA,0.17348968937836184
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,6-10,0.013325817463707201,NA,NA,NA,0.9999210820810083
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,7-10,-0.04643534304286895,NA,NA,NA,0.7642135128868439
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,8-10,-0.055824327330867285,NA,NA,NA,0.5442072276849723
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-10,-0.0289151866950359,NA,NA,NA,0.9809482655801073
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-10,-0.03329961978261675,NA,NA,NA,0.955409793346602
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,5-3,-0.06666171234859702,NA,NA,NA,0.30005469077349567
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,6-3,0.02102398905907843,NA,NA,NA,0.9977376156404841
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,7-3,-0.03873717144749772,NA,NA,NA,0.8983380279434987
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,8-3,-0.04812615573549606,NA,NA,NA,0.7275925139583804
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-3,-0.02121701509966467,NA,NA,NA,0.9975874757672154
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-3,-0.025601448187245524,NA,NA,NA,0.9913020417973633
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,6-5,0.08768570140767545,NA,NA,NA,0.054159724106882634
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,7-5,0.027924540901099304,NA,NA,NA,0.9847135159240623
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,8-5,0.018535556613100967,NA,NA,NA,0.99908032277859
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-5,0.04544469724893235,NA,NA,NA,0.7846525820045435
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-5,0.0410602641613515,NA,NA,NA,0.864245078730543
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,7-6,-0.05976116050657615,NA,NA,NA,0.4494017495636544
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,8-6,-0.06915014479457449,NA,NA,NA,0.25409299853022993
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-6,-0.0422410041587431,NA,NA,NA,0.8446965611226225
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-6,-0.04662543724632395,NA,NA,NA,0.7602011830161963
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,8-7,-0.009388984287998337,NA,NA,NA,0.9999946992999083
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-7,0.01752015634783305,NA,NA,NA,0.9993898804986734
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-7,0.013135723260252197,NA,NA,NA,0.9999292533073133
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9-8,0.026909140635831386,NA,NA,NA,0.9879499852550886
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-8,0.022524707548250533,NA,NA,NA,0.9963408791968521
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,9b-9,-0.004384433087580852,NA,NA,NA,0.9999999870361491
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,10-1,-0.00263641392123809,NA,NA,NA,0.9999999999784437
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,3-1,-0.04521455408660993,NA,NA,NA,0.9520570093430452
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,5-1,-0.08737880678067068,NA,NA,NA,0.3297921883248357
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,6-1,-0.024192166906275986,NA,NA,NA,0.9992435960342307
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,7-1,-0.10470076203526504,NA,NA,NA,0.1285594216943302
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,8-1,-0.09451865847674776,NA,NA,NA,0.2312320444648226
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-1,-0.03666172238899412,NA,NA,NA,0.9866374636286326
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-1,-0.0772903395561961,NA,NA,NA,0.49986853924934627
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,3-10,-0.04257814016537184,NA,NA,NA,0.9662286704334501
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,5-10,-0.0847423928594326,NA,NA,NA,0.37131924836227836
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,6-10,-0.021555752985037896,NA,NA,NA,0.9996763370148893
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,7-10,-0.10206434811402695,NA,NA,NA,0.1509684081080358
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,8-10,-0.09188224455550967,NA,NA,NA,0.26511660417649807
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-10,-0.03402530846775603,NA,NA,NA,0.9917937745923245
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-10,-0.07465392563495801,NA,NA,NA,0.547742733869427
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,5-3,-0.04216425269406075,NA,NA,NA,0.9681394925745785
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,6-3,0.021022387180333946,NA,NA,NA,0.999731378576894
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,7-3,-0.05948620794865512,NA,NA,NA,0.8059293031660734
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,8-3,-0.04930410439013783,NA,NA,NA,0.9225639348741421
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-3,0.00855283169761581,NA,NA,NA,0.9999997459997894
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-3,-0.03207578546958617,NA,NA,NA,0.9944747565989214
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,6-5,0.0631866398743947,NA,NA,NA,0.7494813503413387
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,7-5,-0.017321955254594366,NA,NA,NA,0.9999376615276309
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,8-5,-0.0071398516960770805,NA,NA,NA,0.9999999392462169
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-5,0.05071708439167656,NA,NA,NA,0.910089668127757
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-5,0.010088467224474582,NA,NA,NA,0.999999065267845
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,7-6,-0.08050859512898906,NA,NA,NA,0.4427156696014647
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,8-6,-0.07032649157047177,NA,NA,NA,0.6265251109147052
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-6,-0.012469555482718137,NA,NA,NA,0.9999950777030926
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-6,-0.05309817264992012,NA,NA,NA,0.8863233479767145
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,8-7,0.010182103558517286,NA,NA,NA,0.9999989947721228
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-7,0.06803903964627092,NA,NA,NA,0.6673551332669796
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-7,0.027410422479068948,NA,NA,NA,0.9981434452521358
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9-8,0.05785693608775364,NA,NA,NA,0.8286315083262269
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-8,0.017228318920551662,NA,NA,NA,0.999940186207224
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,min_slope,9b-9,-0.04062861716720198,NA,NA,NA,0.9745407921918363
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,10-1,-9.253283337115059e-4,NA,NA,NA,1
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,3-1,0.01226664998728133,NA,NA,NA,0.9999301051100886
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,5-1,-0.06719071416975575,NA,NA,NA,0.20986582880795923
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,6-1,0.021067275715629274,NA,NA,NA,0.9963416780542649
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,7-1,-0.02646762230704991,NA,NA,NA,0.983369085555432
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,8-1,-0.02399726437837879,NA,NA,NA,0.9911775427949211
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-1,-0.03200062918547408,NA,NA,NA,0.9479526214624714
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-1,-0.004005551551286124,NA,NA,NA,0.9999999892487476
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,3-10,0.013191978320992837,NA,NA,NA,0.999878655497283
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,5-10,-0.06626538583604424,NA,NA,NA,0.22549139687135866
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,6-10,0.02199260404934078,NA,NA,NA,0.9950870721070195
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,7-10,-0.025542293973338404,NA,NA,NA,0.9867480173593266
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,8-10,-0.023071936044667285,NA,NA,NA,0.9932085362126408
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-10,-0.031075300851762577,NA,NA,NA,0.9559906879717895
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-10,-0.003080223217574618,NA,NA,NA,0.9999999986740464
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,5-3,-0.07945736415703708,NA,NA,NA,0.07019392626158216
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,6-3,0.008800625728347944,NA,NA,NA,0.9999946098278005
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,7-3,-0.03873427229433124,NA,NA,NA,0.858565431264732
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,8-3,-0.03626391436566012,NA,NA,NA,0.8978781804546082
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-3,-0.044267279172755414,NA,NA,NA,0.7451307627409962
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-3,-0.016272201538567455,NA,NA,NA,0.999420524868406
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,6-5,0.08825798988538502,NA,NA,NA,0.027623286904918776
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,7-5,0.04072309186270584,NA,NA,NA,0.821556179235904
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,8-5,0.04319344979137696,NA,NA,NA,0.7695560886344012
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-5,0.035190084984281667,NA,NA,NA,0.9125916670459999
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-5,0.06318516261846963,NA,NA,NA,0.2830312650230834
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,7-6,-0.047534898022679184,NA,NA,NA,0.6655676752786548
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,8-6,-0.045064540094008065,NA,NA,NA,0.7263809209378433
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-6,-0.05306790490110336,NA,NA,NA,0.5219209838921464
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-6,-0.0250728272669154,NA,NA,NA,0.9882447345984497
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,8-7,0.0024703579286711186,NA,NA,NA,0.9999999997720419
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-7,-0.005533006878424174,NA,NA,NA,0.999999860170198
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-7,0.022462070755763786,NA,NA,NA,0.994329522016347
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9-8,-0.008003364807095292,NA,NA,NA,0.9999974342501313
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-8,0.019991712827092667,NA,NA,NA,0.9974593793005001
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,stability_cv,9b-9,0.02799507763418796,NA,NA,NA,0.9763953907353033
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,10-1,-0.019867549668874152,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,3-1,-0.00993377483443714,NA,NA,NA,0.006270531229705112
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,5-1,-0.019867549668874156,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,6-1,-0.029801324503311168,NA,NA,NA,4.353959415226427e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,7-1,-0.03973509933774843,NA,NA,NA,4.353681859470271e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,8-1,-0.029801324503311185,NA,NA,NA,4.353959415226427e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-1,3.469446951953614e-18,NA,NA,NA,1
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-1,-0.005454753056945344,NA,NA,NA,0.4657614278965372
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,3-10,0.009933774834437012,NA,NA,NA,0.006270531229706555
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,5-10,-1.734723475976807e-18,NA,NA,NA,1
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,6-10,-0.009933774834437012,NA,NA,NA,0.006270531229706555
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,7-10,-0.019867549668874277,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,8-10,-0.009933774834437031,NA,NA,NA,0.006270531229706
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-10,0.019867549668874156,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-10,0.01441279661192881,NA,NA,NA,7.857102967356866e-6
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,5-3,-0.009933774834437014,NA,NA,NA,0.006270531229706555
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,6-3,-0.019867549668874024,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,7-3,-0.02980132450331129,NA,NA,NA,4.353959415226427e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,8-3,-0.019867549668874045,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-3,0.009933774834437144,NA,NA,NA,0.006270531229705445
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-3,0.004479021777491797,NA,NA,NA,0.7191710557259776
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,6-5,-0.00993377483443701,NA,NA,NA,0.006270531229706444
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,7-5,-0.019867549668874274,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,8-5,-0.00993377483443703,NA,NA,NA,0.006270531229706
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-5,0.01986754966887416,NA,NA,NA,9.689311575300508e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-5,0.014412796611928812,NA,NA,NA,7.857102967356866e-6
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,7-6,-0.009933774834437263,NA,NA,NA,0.006270531229704224
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,8-6,-1.9081958235744878e-17,NA,NA,NA,1
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-6,0.029801324503311168,NA,NA,NA,4.353959415226427e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-6,0.024346571446365824,NA,NA,NA,4.355831251245945e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,8-7,0.009933774834437244,NA,NA,NA,0.006270531229704224
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-7,0.039735099337748436,NA,NA,NA,4.353681859470271e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-7,0.034280346280803085,NA,NA,NA,4.353690741254468e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9-8,0.02980132450331119,NA,NA,NA,4.353959415226427e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-8,0.02434657144636584,NA,NA,NA,4.355831251245945e-10
01.00-resazurin-20260505-mgig-freshwater-RT,corrected_fc,trough_value,9b-9,-0.005454753056945347,NA,NA,NA,0.46576142789653596
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,10-1,2.6358035207496447e-4,NA,NA,NA,0.9999761808073926
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,3-1,1.0403729117594573e-4,NA,NA,NA,0.999999984109176
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,5-1,0.0014709642683840224,NA,NA,NA,0.3628123001673802
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,6-1,5.464733211436729e-4,NA,NA,NA,0.9949231507270744
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,7-1,-3.800051163518367e-4,NA,NA,NA,0.9996198734116737
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,8-1,-2.1621234583965674e-4,NA,NA,NA,0.9999948771204189
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,9-1,0.0011561821252566826,NA,NA,NA,0.6851505980288701
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,9b-1,-8.848723010214258e-5,NA,NA,NA,0.9999999956202097
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,3-10,-1.5954306089901874e-4,NA,NA,NA,0.999999528892366
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,5-10,0.001207383916309058,NA,NA,NA,0.6325786806162665
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,6-10,2.828929690687084e-4,NA,NA,NA,0.9999589839530922
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,7-10,-6.435854684268012e-4,NA,NA,NA,0.9850554410789603
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,8-10,-4.797926979146212e-4,NA,NA,NA,0.997941700953595
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,9-10,8.926017731817181e-4,NA,NA,NA,0.9002740062306654
01.00-resazurin-20260505-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,9b-10,-3.5206758217710705e-4,NA,NA,NA,0.9997846844897549
